TAG,COMMON_NAM,GENUS,SPECIES,UPDATED,CULTIVAR,VAR,FORMA,SUBSP,SHYBRID,CONDITION,SIGNIFICANT,HAZARDS,DBH,NOTES,LAT,LONG
3410,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.26440565990113,-123.24905445710135
2559,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.26742168063944,-123.2508562758956
4430,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.25907015818958,-123.2526020806319
5641,Larch,Larix,,,,,,,,G,,,,,49.261021717914794,-123.25142450052921
3584,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.2637513785011,-123.24669597116372
6136,,,,20060101,,,,,,,,,,,49.27089197711029,-123.25719111009433
2782,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.26536252675636,-123.246814702386
7402,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.260504014582466,-123.24104423447983
5882,Holly,Ilex,,,,,,,,G,,,,,49.26616893009734,-123.25341650876895
7950,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.25931634549385,-123.2491326359132
3175,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.2627630199026,-123.2477709543167
7932,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.259710000536344,-123.24777113856186
2451,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.26864824331194,-123.25050418485696
7403,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.26055802946067,-123.24100438217845
3052,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.26467421398522,-123.24800767641787
1950,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.2695224230749,-123.2490422470021
7405,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.26078048871325,-123.24127577952697
4432,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.25903700959002,-123.25250592501777
3432,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.264146473146646,-123.25013520966351
4568,Cedar,Cedrus,,,,,,,,G,,,,,49.26399932829713,-123.25892210407959
1952,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.269467853070736,-123.24896321034399
3586,"Pine, Austrian",Pinus,nigra,,,,,,,F,,,,,49.26372747918424,-123.24672121368916
1986,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.26873901817326,-123.24853661234306
7722,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.26461756666962,-123.25343631776786
2996,"Pine, Austrian",Pinus,nigra,,,,,,,F,,,,,49.265062450573325,-123.24564694717577
1324,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.26175826301919,-123.2362828302286
1931,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.269710336854736,-123.24874603565371
5486,Apple,Malus,,,,,,,,G,Dedication - Walter H. Gage,,,,49.26119344626947,-123.25073834499628
4106,"Pine, Austrian",Pinus,nigra,,,,,,,F,,,,,49.26164818437949,-123.2550317845572
3053,"Pine, Austrian",Pinus,nigra,,,,,,,F,,,,,49.264576717855775,-123.24797065520272
4105,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.26167055718996,-123.25510802429805
7404,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.2605687768744,-123.24113246068889
3160,"Pine, Austrian",Pinus,nigra,,,,,,,F,,,,,49.263052047545635,-123.24705575442346
3095,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.264216063818594,-123.24743942140174
3503,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.263795748715744,-123.2470426781093
2740,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.26528648289336,-123.24825951216297
7942,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.25998661114572,-123.24808411619034
7936,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.25983714504779,-123.24788280678212
7719,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.264467237074605,-123.25360838694196
7758,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.264348575191235,-123.25280415763906
2983,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.26486850732989,-123.2461221094062
2449,"Dogwood, 'Eddies White Wonder'",Cornus,unknown,,Eddie's White Wonder,,,,,G,,,,,49.26833184735054,-123.25053792243938
3171,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.26281209076315,-123.24781534294044
3096,"Pine, Austrian",Pinus,nigra,,,,,,,F,,,,,49.26418546390567,-123.24754062253514
7953,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.25926582550694,-123.24907678393905
7720,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.26453521065881,-123.25366273075139
3603,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.26380752814009,-123.24670579951437
4258,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.26018485953905,-123.25219450125124
3449,"Pine, Austrian",Pinus,nigra,,,,,,,G,,Tag/Nail in Tree,,,49.26402530167391,-123.24937017720613
2453,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.268623206913205,-123.25052245578719
2916,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.26439382034025,-123.24548643777155
7937,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.25989571088017,-123.24793952173174
7756,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.26450469733546,-123.25260620277068
7931,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.2596913896321,-123.24778320431199
2244,,,,,,,,,,,,,,,49.27179821633227,-123.2490939691334
3068,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.264582914623475,-123.24831286299946
7951,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.259300618476566,-123.24911208726859
1764,"Pine, Austrian",Pinus,nigra,,,,,,,S,,,,,49.26964261553958,-123.25469624791137
2657,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.26539209818119,-123.25189031458127
3174,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.26272694622609,-123.24777941618254
1922,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.2694944421435,-123.24886251522713
3417,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.26458636433215,-123.24927906909602
1768,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.26957019340355,-123.25480024933589
7946,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.25944902031385,-123.24923033410462
1918,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.2697160703577,-123.24896031072453
1923,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.26945465854951,-123.24887318428856
2994,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.265050704941864,-123.24568614194808
7757,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.26427108996007,-123.25274063045086
3485,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.26430360452024,-123.24904660647891
4307,"Pine, Austrian",Pinus,nigra,,,,,,,F,,,,,49.2595518103653,-123.25164522109777
3444,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.264285636553176,-123.24960644452487
3073,"Pine, Austrian",Pinus,nigra,,,,,,,F,,,,,49.26450083151617,-123.24860942586044
1770,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.26953334480883,-123.25493918296549
6192,,,,20060101,,,,,,,,,,,49.27106966738216,-123.25571514072519
990,Birch,Betula,,,,,,,,G,,Caution - Missing tag,,,49.26563888384374,-123.23891322945485
3155,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.26306544528561,-123.2471019010746
1925,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.26951810099644,-123.24881129874858
3555,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.26392980511424,-123.24702510121317
3429,"Pine, Austrian",Pinus,nigra,,,,,,,F,,,,,49.264113596728954,-123.25022360521402
7741,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.26484704762527,-123.25258251803467
4103,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.261769286492374,-123.255188463572
1949,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.269558075090906,-123.24894604984058
3505,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.26377154745097,-123.24704082546363
7952,"Pine, Austrian",Pinus,nigra,,,,,,,G,,Tag/Nail in Tree,,,49.25926241509761,-123.24910280095756
3414,"Pine, Austrian",Pinus,nigra,20060101,,,,,,G,,Tag/Nail in Tree,,,49.264421932953205,-123.24911379585859
7725,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.26467092064434,-123.25327316100969
4154,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.262453517699726,-123.25353408618629
4283,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.26005973769212,-123.25213066762093
7729,"Pine, Austrian",Pinus,nigra,,,,,,,G,,Caution - Missing tag,,,49.26465451307381,-123.25382134575992
3156,"Pine, Austrian",Pinus,nigra,,,,,,,F,,,,,49.26303246198283,-123.24711561280735
2770,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.26584635629055,-123.24690165587671
6249,,,,,,,,,,,,,,,49.27097911577889,-123.25790929134895
3587,"Pine, Austrian",Pinus,nigra,,,,,,,F,,,,,49.26372903317837,-123.24667547092498
1086,Oak,Quercus,,,,,,,,G,,,,,49.26464489681648,-123.23957258932063
4655,Magnolia,Magnolia,,,,,,,,F,,,,,49.26451721943796,-123.25706352459513
3506,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.2637527806132,-123.24703288769054
2739,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.265325035293195,-123.24824871361167
3483,"Pine, Austrian",Pinus,nigra,,,,,,,F,,,,,49.264259748019406,-123.2490655377926
5025,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.25845489742555,-123.25309696972552
7409,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.26091815229212,-123.24138653508057
3365,Chestnut,Castanea,,,,,,,,G,,,,,49.26210693268587,-123.24456412682899
7144,Maple,Acer,,,,,,,,G,,,,,49.25517511304791,-123.23879745984952
2981,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.264836598664985,-123.24609589984411
3415,"Pine, Austrian",Pinus,nigra,20060101,,,,,,G,,Tag/Nail in Tree,,,49.264459075997976,-123.24911003943578
3411,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.26437200813401,-123.24908189014359
7178,Spruce,Picea,,,,,,,,F,,,,,49.25590154169856,-123.23710759050843
9999872,European black pine,Pinus,nigra,20060101,,,,,,,,,,,49.267247918969,-123.25069850624143
9999934,European black pine,Pinus,nigra,20060101,,,,,,,,,,,49.264874740080955,-123.25854649121176
96,"Pine, Austrian",Pinus,nigra,,,,,,,G,,cabled                                  ,,,49.268592370791524,-123.25748976423532
97,"Pine, Austrian",Pinus,nigra,,,,,,,G,,cabled                                  ,,,49.26859673544495,-123.25745173932741
99991256,American Sweet Gum,Liquidambar,styraciflua,20060101,,,,,,,,,,,49.263417557786944,-123.24283117999926
99991257,American Sweet Gum,Liquidambar,styraciflua,20060101,,,,,,,,,,,49.263324365621465,-123.24275623545326
99991258,American Sweet Gum,Liquidambar,styraciflua,20060101,,,,,,,,,,,49.26327914064061,-123.24272099937644
99991260,American Sweet Gum,Liquidambar,styraciflua,20060101,,,,,,,,,,,49.263184227775824,-123.24264683574712
538,Oak,Quercus,,,,,,,,F,,,,,49.2629564233067,-123.23774212042488
3012,"Pine, Austrian",Pinus,nigra,,,,,,,F,,,,,49.26517855856211,-123.245820132812
9999744,Golden Chain Tree,Laburnum,watereri,20060101,Vossii,,,,x,,,,,,49.269092080044445,-123.25220503968114
9999746,Golden Chain Tree,Laburnum,watereri,20060101,Vossii,,,,x,,,,,,49.269066802390086,-123.25200601772033
9999747,Golden Chain Tree,Laburnum,watereri,20060101,Vossii,,,,x,,,,,,49.26902969315524,-123.25197815634635
7170,Maple,Acer,,,,,,,,G,,,,,49.25536256457955,-123.23818129566375
6266,,,,,,,,,,,,,,,49.27123779120748,-123.25706067225957
6110,Golden Chain tree,Laburnum,watereri,20060101,Vossii,,,,x,,,,,,49.270442853112165,-123.25737960890932
7653,"Crab apple, flowering",Malus,,,,,,,,G,,,,,49.25645564631226,-123.24137192984348
2868,"Cedar, Atlas",Cedrus,atlantica,,glauca,,,,,G,,,,,49.26672750839931,-123.24967649745301
9999742,Golden Chain Tree,Laburnum,watereri,20060101,Vossii,,,,x,,,,,,49.269182158902936,-123.25227964303183
99991241,Purple Japanese Flowering Plum,Prunus,pissardii,20060101,nigra,,,,,,,,,,49.26494328369713,-123.24889768098124
99991074,Flowering Plum,Pinus,pissardi,20060101,nigra,,,,,,,,,,49.26284233938299,-123.25571829578645
1789,Cypress HEDGE,Chamaecyparis,,,,,,,,G,,,,,49.268854284978666,-123.2535828372434
6000,Holly,Ilex,,,,,,,,G,,,,,49.2655431338005,-123.25554075338502
7697,Katsura,Cercidiphyllum,japonicum,,,,,,,G,,,,,49.26468942903635,-123.2541678656989
6143,Katsura tree,Cercidiphyllum,japonicum,20060101,,,,,,,,,,,49.2707900926358,-123.25647171258899
657,Hawthorn,Crataegus,,,,,,,,G,,Caution - Missing tag,,,49.264972796550296,-123.24045729129395
6154,Katsura tree,Cercidiphyllum,japonicum,20060101,,,,,,,,,,,49.270774679786314,-123.25542993920931
1741,Katsura,Cercidiphyllum,japonicum,,,,,,,G,,,,,49.26359416494109,-123.23954524448656
1733,Katsura,Cercidiphyllum,japonicum,,,,,,,G,,,,,49.26342284784221,-123.23955026903457
2169,Katsura,Cercidiphyllum,japonicum,,,,,,,G,,,,,49.27194146290297,-123.25079608476757
4751,Katsura,Cercidiphyllum,japonicum,,,,,,,G,,,,,49.26645342309181,-123.25895196903218
5983,Katsura,Cercidiphyllum,japonicum,,,,,,,G,,,,,49.266514758317065,-123.25523255779919
2448,"Dogwood, 'Eddies White Wonder'",Cornus,unknown,,Eddie's White Wonder,,,,,G,,,,,49.26830833011846,-123.25057325414693
2125,Katsura,Cercidiphyllum,japonicum,,,,,,,G,,,,,49.27237646733122,-123.25124574078353
5980,Katsura,Cercidiphyllum,japonicum,,,,,,,G,,,,,49.26638798311501,-123.25513208333156
2166,Katsura,Cercidiphyllum,japonicum,,,,,,,G,,,,,49.27205023452743,-123.25088649196175
7771,Katsura,Cercidiphyllum,japonicum,,,,,,,F,,,,,49.26382518490841,-123.25261993563373
1177,Katsura,Cercidiphyllum,japonicum,,,,,,,G,,,,,49.26314335767194,-123.23680066758732
973,Oak,Quercus,,,,,,,,G,,Tag/Nail in Tree,,,49.26499187313055,-123.23741091563994
3094,Katsura,Cercidiphyllum,japonicum,,,,,,,G,,,,,49.26429552117211,-123.24716250579758
2869,Katsura,Cercidiphyllum,japonicum,,,,,,,G,,,,,49.26678709284627,-123.24970680595558
2168,Katsura,Cercidiphyllum,japonicum,,,,,,,G,,,,,49.2719787069244,-123.2508282778795
1624,Pine,Pinus,,,,,,,,G,,,,,49.26169497510252,-123.23746059025105
7861,Katsura,Cercidiphyllum,japonicum,,,,,,,G,,,,,49.26250190561239,-123.25317517683945
5635,Katsura,Cercidiphyllum,japonicum,,,,,,,G,,,,,49.26135285826868,-123.25225389529085
2124,Katsura,Cercidiphyllum,japonicum,,,,,,,G,,,,,49.27239939195596,-123.25118103697505
1168,Maple,Acer,,,,,,,,G,,,,,49.263743272503405,-123.23713022577752
674,Birch,Betula,,,,,,,,F,,Caution - Missing tag,,,49.26542122811371,-123.23953728555368
6156,Katsura tree,Cercidiphyllum,japonicum,20060101,,,,,,,,,,,49.27079019579216,-123.25533137072237
6122,,,,,,,,,,,,,,,49.2704361119224,-123.25650312496067
5979,Katsura,Cercidiphyllum,japonicum,,,,,,,F,,,,,49.26634699668273,-123.25509693257216
936,Katsura,Cercidiphyllum,japonicum,,,,,,,G,,,,,49.26471319403407,-123.23984696389981
3962,Linden,Tilia,,,,,,,,G,,,,,49.25689328858188,-123.24376341114495
1174,Katsura,Cercidiphyllum,japonicum,,,,,,,G,,,,,49.263223536765636,-123.23657177601025
2172,Katsura,Cercidiphyllum,japonicum,,,,,,,G,,,,,49.27183430846226,-123.25070571503569
5978,Katsura,Cercidiphyllum,japonicum,,,,,,,G,,,,,49.26629790045745,-123.25505716285464
99991,Katsura tree,Cercidiphyllum,japonicum,20060101,,,,,,,,,,,49.27141723988876,-123.24848356089069
99995,Katsura tree,Cercidiphyllum,japonicum,20060101,,,,,,,,,,,49.27155410204527,-123.25057860491866
999995,Katsura tree,Cercidiphyllum,japonicum,20060101,,,,,,,,,,,49.27143520896384,-123.25091387859888
9999219,Katsura tree,Cercidiphyllum,japonicum,20060101,,,,,,,,,,,49.27162358223388,-123.25107528051382
9999262,Katsura tree,Cercidiphyllum,japonicum,20060101,,,,,,,,,,,49.27155469939752,-123.25101288591938
9999299,Katsura tree,Cercidiphyllum,japonicum,20060101,,,,,,,,,,,49.27167614471182,-123.25067968113335
9999434,Katsura tree,Cercidiphyllum,japonicum,20060101,,,,,,,,,,,49.27145175905041,-123.24840362606722
989,Birch,Betula,,,,,,,,G,,Caution - Missing tag,,,49.26560362664761,-123.2390139214355
5172,Linden,Tilia,,,,,,,,G,,,,,49.255127159757016,-123.250118945015
9999550,Katsura tree,Cercidiphyllum,japonicum,20060101,,,,,,,,,,,49.27162093509645,-123.25063395562702
9999571,Katsura tree,Cercidiphyllum,japonicum,20060101,,,,,,,,,,,49.271746548749896,-123.25074086240271
9999572,Katsura tree,Cercidiphyllum,japonicum,20060101,,,,,,,,,,,49.27170375577829,-123.25114017541924
9999642,Katsura tree,Cercidiphyllum,japonicum,20060101,,,,,,,,,,,49.271504947472856,-123.25097163768915
9999688,Katsura,Cercidiphyllum,japonicum,,,,,,,,,,,,49.26159420575668,-123.25259012225065
7778,"Dogwood, 'Eddies White Wonder'",Cornus,unknown,,Eddie's White Wonder,,,,,F,,,,,49.263791158481375,-123.25239489469725
9999690,Katsura,Cercidiphyllum,japonicum,,,,,,,,,,,,49.26154697316754,-123.25255331234796
3141,Linden,Tilia,,,,,,,,G,,,,,49.26344431162864,-123.24708993005142
9999795,Katsura tree,Cercidiphyllum,japonicum,20060101,,,,,,,,,,,49.27236486913951,-123.2492895864491
4700,Beech,Fagus,,,,,,,,G,,,,,49.265462031663674,-123.25681726072312
9999857,Katsuru tree,Cercidiphyllum,japonicum,20060101,,,,,,,,,,,49.266316796109926,-123.24918436205337
9999858,Katsuru tree,Cercidiphyllum,japonicum,20060101,,,,,,,,,,,49.26631547014473,-123.24904880384025
6267,,,,,,,,,,,,,,,49.271263816549826,-123.25702611614751
9999955,Katsura tree,Cercidiphyllum,japonicum,20060101,,,,,,,,,,,49.2646736986901,-123.25528071088337
9999956,Katsura tree,Cercidiphyllum,japonicum,20060101,,,,,,,,,,,49.26466029779444,-123.25531849116783
9999957,Katsura tree,Cercidiphyllum,japonicum,20060101,,,,,,,,,,,49.26464605871107,-123.25535863260852
9999978,Katsura tree,Cercidiphyllum,japonicum,20060101,,,,,,,,,,,49.26619579433251,-123.25516049234378
99991214,Katsura,Cercidiphyllum,japonicum,20060101,,,,,,,,,,,49.262201454646316,-123.24922478145575
5907,Larch,Larix,,,,,,,,G,,,,,49.265506182107245,-123.2527880477605
689,Oak,Quercus,,20060101,,,,,,F,,Tag/Nail in Tree,,,49.26491452979821,-123.24021178637818
7587,Chestnut,Castanea,,,,,,,,G,,,,,49.25788447867039,-123.24221344677207
7110,Fir,Abies,,,,,,,,G,,,,,49.25478018605439,-123.2404319521324
3980,Linden,Tilia,,,,,,,,G,,,,,49.257139547290635,-123.24416895200766
1924,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.26942367943981,-123.24887050052396
3075,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.26448935616957,-123.24856057937463
1778,"Pine, Austrian",Pinus,nigra,,,,,,,G,Class Tree - 1990,Tag/Nail in Tree,,,49.26944847393257,-123.25365633084584
2991,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.2649960302271,-123.24573563434707
3433,"Pine, Austrian",Pinus,nigra,,,,,,,F,,,,,49.26415521496516,-123.25012178945447
2783,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.26534900772184,-123.24672884478348
2442,"Pine, Austrian",Pinus,nigra,,,,,,,G,,Caution - Missing tag,,,49.268231280298664,-123.25040376161112
3051,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.264710056969975,-123.24794366579391
135,"Pine, Austrian",Pinus,nigra,,,,,,,F,,,,,49.26787263918092,-123.25667945367444
7759,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.26436745356512,-123.25281027157715
3556,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.26395179364644,-123.24703995357594
3007,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.265268337507045,-123.24561775613292
1609,Pine,Pinus,,,,,,,,G,,,,,49.26089474303215,-123.23734342415838
3515,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.26362236457727,-123.24681518678787
3159,"Pine, Austrian",Pinus,nigra,,,,,,,F,,,,,49.26301756624968,-123.24706371488904
1987,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.268682904852,-123.24847653242024
3501,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.26381590223635,-123.24707435028299
4946,Plum,Prunus,,,,,,,,,,,,,49.261591003916806,-123.25742151782761
7723,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.26454863101317,-123.25337353263313
3176,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.26280300157741,-123.24776436749993
2980,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.26478533972799,-123.2461160342048
4284,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.26004926725462,-123.25216941123095
3009,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.26521211729899,-123.24565420256597
2982,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.264843850915085,-123.24613544998086
2876,Katsura,Cercidiphyllum,japonicum,,,,,,,G,,,,,49.26662608424028,-123.24981778126403
5187,Linden,Tilia,,,,,,,,F,,,,,49.254753787421514,-123.24980635055813
1518,Apple,Malus,,,,,,,,G,,,,,49.261355917582605,-123.23657301488869
4913,Holly,Ilex,,,,,,,,G,,,,,49.26319460282325,-123.25729164568097
2716,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.26584875656512,-123.24722162313844
3157,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.262999683250555,-123.24712157641216
7949,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.25938466203037,-123.2491916259024
3072,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.26453256444362,-123.24858368715384
3553,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.26392133446086,-123.24713482154985
2658,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.26541589327513,-123.25191339421507
7730,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.26473066663156,-123.25364723185822
3172,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.26278140434928,-123.247822952118
7726,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.26460343370264,-123.25321791291168
2587,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.267026033646516,-123.25054195930865
52,?,,,,,,,,,G,,,,,49.268890420226185,-123.2577490053432
1655,Hazelnut,Corylus,,,,,,,,G,,,,,49.26105640336828,-123.23867434359218
3173,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.26274635519388,-123.24781884707865
5924,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.26487729494731,-123.25323591273738
1948,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.269563789768526,-123.24891013204063
1920,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.26967001880819,-123.24890881208991
2452,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.268593485044704,-123.25050415504779
4104,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.26174136712569,-123.25511962787122
5352,Pine,Pinus,,,,,,,,G,,,,,49.25954288251266,-123.2471631563509
3428,"Pine, Austrian",Pinus,nigra,,,,,,,P,,Caution - Missing tag,,,49.26410726435253,-123.25026211217362
2717,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.26587571668221,-123.24730794615833
4349,"Pine, Austrian",Pinus,nigra,,,,,,,G,,Old Tags,,,49.26006491537804,-123.25215991575506
7717,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.26446081683945,-123.25386618590778
138,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.267917894464986,-123.25663433268076
7943,"Pine, Austrian",Pinus,nigra,,,,,,,G,,,,,49.260008876429346,-123.24810407910574
7349,Maple,Acer,,,,,,,,G,,,,,49.25895688463046,-123.23942170419708
7188,Fir,Abies,,,,,,,,P,,,,,49.25615732370348,-123.23708215238939
3602,"Pine, Austrian",Pinus,nigra,,,,,,,F,,,,,49.26378253305687,-123.24675132925448
3653,Pine,Pinus,,,,,,,,G,,,,,49.263862125405666,-123.24973558543576
7172,Maple,Acer,,,,,,,,P,,,,,49.25562103981279,-123.23741032539478
1800,Beech,Fagus,,,,,,,,G,Class Tree - 1931,,,,49.26859313402699,-123.25289016318553
7016,Fir,Abies,,,,,,,,G,,Inaccessable Tags,,,49.256612314741176,-123.24358719564918
201,Ash,Fraxinus,,,,,,,,P,,,,,49.26807994176489,-123.25790952908145
2253,Cypress,Chamaecyparis,,,,,,,,G,,,,,49.27113540672963,-123.25021999721307
7162,Maple,Acer,,,,,,,,G,,,,,49.25491589436056,-123.23949301289903
1554,Pine,Pinus,,,,,,,,G,,,,,49.26004081504883,-123.23615424484231
7171,Maple,Acer,,,,,,,,G,,,,,49.255409366156954,-123.23805021123653
1253,"Plum, Japanese",Prunus,,,,,,,,F,,,,,49.26331314427713,-123.23564437276619
5566,,,,,,,,,,G,,,,,49.261879041944155,-123.25086315744498
7357,Maple,Acer,,,,,,,,G,,,,,49.25966803607837,-123.23973794458205
5947,Linden,Tilia,,,,,,,,G,Class Tree - 1921,,,,49.26645766772451,-123.25598995954557
7970,Oak,Quercus,,,,,,,,G,Class Tree - 1984,,,,49.26226546472928,-123.24940023185567
5171,Linden,Tilia,,,,,,,,G,,,,,49.255007495435734,-123.24998422976999
1585,Oak,Quercus,,,,,,,,G,,,,,49.26006129905611,-123.23728165867298
4494,Larch,Larix,,,,,,,,G,,,,,49.25732344300621,-123.25278176572466
3970,Linden,Tilia,,,,,,,,G,,,,,49.25709910232899,-123.24387154731896
7356,Maple,Acer,,,,,,,,G,,,,,49.25958190924122,-123.23966264171956
7142,Maple,Acer,,,,,,,,G,,,,,49.25526962200478,-123.23852414262555
1583,Oak,Quercus,,,,,,,,G,,,,,49.25996781310495,-123.23711142173671
5423,Dogwood,Cornus,,,,,,,,G,,,,,49.2608888581066,-123.24915041557908
5772,"Eucryphia, Nyman's Hybrid",Eucryphia,nymansensis,,,,,,x,G,,,,,49.26770086070305,-123.2543432418786
1687,Plum,Prunus,,,,,,,,G,,,,,49.26187001703778,-123.23703416151452
7076,Spruce,Picea,,,,,,,,F,,,,,49.254661303716944,-123.2417740269717
