TREEID,FAMILY,TAXA,COMMON_NAME,TAG,TAGID,LIVE_TREE,DBH,THEIGHT,HEIGHT_LIVETOP,HEIGHT_LIVEBASE,CROWNWIDTH1,CROWNWIDTH2,CANOPYMISSING,CROWN_LIGHTEXP,NUM_STEMS,TEAM,TREE_TYPE,DATE_MEASURE,TREE_ID_YR,NOTES,CREATED_USER,CREATED_DATE,LAST_EDITED_USER,LAST_EDITED_DATE
6492,,Acer circinatum,Vine Maple,,,,,,,,,,,,,,,,,,PLAN,20190614175850,PLAN,20190620220128
3144,,Quercus palustris,Pin Oak,,,,,,,,,,,,,,,,,,PLAN,20190614175818,PLAN,20190620220002
7073,,Pseudotsuga menziesii,Douglas-Fir,,,,,,,,,,,,,,,,,,PLAN,20190614175853,PLAN,20190620220332
4820,,Acer rubrum,Red Maple,,,,,,,,,,,,,,,,,,PLAN,20190614175837,PLAN,20190620220052
7084,,Pseudotsuga menziesii,Douglas-Fir,,,,,,,,,,,,,,,,,,PLAN,20190614175855,PLAN,20190620220322
5051,,Thuja plicata,Pacific Red-Cedar,,,,,,,,,,,,,,,,,,PLAN,20190614175830,PLAN,20190620220310
4177,,Cornus florida,Flowering Dogwood,Y,7916,Live,8,4,3.5,1,3.5,2.6,50,2,,5,,,,,PLAN,20190614175931,PLAN,20190620220259
5264,,Quercus garryana,Garry Oak,,,,,,,,,,,,,,,,,,PLAN,20190614175835,PLAN,20190620220034
5057,,Thuja plicata,Pacific Red-Cedar,,,,,,,,,,,,,,,,,,PLAN,20190614175830,PLAN,20190620220322
3156,,Quercus palustris,Pin Oak,,,,,,,,,,,,,,,,,,PLAN,20190614175818,PLAN,20190620220003
4410,,Malus fusca,Oregon Crab Apple,,,,,,,,,,,,,,,,,,PLAN,20190614175829,PLAN,20190620220304
1963,,Quercus rubra,Northern Red Oak,N,,Live,30,15.63,13.43,2.2,10.3,9.4,5,3,,11,,,,,PLAN,20190614175931,PLAN,20190620220258
2787,,Fraxinus americana,American Ash,,,,,,,,,,,,,,,,,,PLAN,20190614175846,PLAN,20190620220122
3310,,Platanus x hispanica,London Plane,,,,,,,,,,,,,,,,,,PLAN,20190614175811,PLAN,20190620215943
4459,,Pinus nigra,Black Pine,Y,130,Live,47,16.17,16.17,2.42,11.6,8,75,2,,2,,,,,PLAN,20190614175930,PLAN,20190620220252
1998,,Quercus rubra,Northern Red Oak,Y,5913,Live,62,16.1,16.1,4.51,13.8,10.5,40,5,,10,,,,,PLAN,20190614175915,PLAN,20190620220221
7047,,Prunus Sato zakura group,,,,,,,,,,,,,,,,,,,PLAN,20190614175851,PLAN,20190620215239
4438,,Thuja plicata,Pacific Red-Cedar,,,,,,,,,,,,,,,,,,PLAN,20190614175829,PLAN,20190620220048
4178,,Cornus florida,Flowering Dogwood,Y,7917,Live,7,4.41,4.21,0.8,4,2.1,50,3,,5,,,,,PLAN,20190614175930,PLAN,20190620220253
2123,,Malus domestica,Apple,Y,5486,Live,11,5.3100000000000005,3.5,1.81,7.1000000000000005,7,40,1,,8,,,,,PLAN,20190614175919,PLAN,20190620220238
6642,,Prunus serrulata,Japanese Cherry,,,,,,,,,,,,,,,,,,PLAN,20190614175851,PLAN,20190620220133
5343,,Liquidambar styraciflua,Alligator-Wood,,,,,,,,,,,,,,,,,,PLAN,20190614175856,PLAN,20190620220136
3242,,Ginkgo biloba,Ginkgo,,,,,,,,,,,,,,,,,,PLAN,20190614175821,PLAN,20190620220013
5443,,Cornus kousa,Japanese Dogwood,,,,,,,,,,,,,,,,,,PLAN,20190614175859,PLAN,20190620220153
4847,,Picea omorika,Serbian Spruce,,,,,,,,,,,,,,,,,,PLAN,20190614175838,PLAN,20190620220053
3202,,Quercus palustris,Pin Oak,,,,,,,,,,,,,,,,,,PLAN,20190614175820,PLAN,20190620220010
5335,,Pinus,Pine,,,,,,,,,,,,,,,,,,PLAN,20190614175837,PLAN,20190620220050
5418,,Hamamelis,Witch-Hazel,,,,,,,,,,,,,,,,,,PLAN,20190614175858,PLAN,20190620220123
2655,,Acer platanoides,Norway Maple,,,,,,,,,,,,,,,,,,PLAN,20190614175849,PLAN,20190620220118
4363,,Acer circinatum,Vine Maple,,,,,,,,,,,,,,,,,,PLAN,20190614175828,PLAN,20190620220040
4316,,Eucryphia x nymanensis,,,,,,,,,,,,,,,,,,,PLAN,20190614175908,PLAN,20190620215250
6528,,Cornus nuttallii,Pacific Dogwood,,,,,,,,,,,,,,,,,,PLAN,20190614175850,PLAN,20190620220131
3334,,Platanus x hispanica,London Plane,,,,,,,,,,,,,,,,,,PLAN,20190614175906,PLAN,20190620220203
4223,,Chamaecyparis pisifera,Sawara-Cypress,,,,,,,,,,,,,,,,,,PLAN,20190614175909,PLAN,20190620220213
5023,,Acer platanoides,Norway Maple,,,,,,,,,,,,,,,,,,PLAN,20190614175841,PLAN,20190620220339
5125,,Thuja plicata,Pacific Red-Cedar,,,,,,,,,,,,,,,,,,PLAN,20190614175832,PLAN,20190620220033
5374,,Liquidambar styraciflua,Alligator-Wood,,,,,,,,,,,,,,,,,,PLAN,20190614175857,PLAN,20190620220138
4907,,Malus domestica,Apple,,,,,,,,,,,,,,,,,,PLAN,20190614175839,PLAN,20190620220330
7066,,Pseudotsuga menziesii,Douglas-Fir,,,,,,,,,,,,,,,,,,PLAN,20190614175852,PLAN,20190620220329
3870,,Cornus kousa,Japanese Dogwood,,,,,,,,,,,,,,,,,,PLAN,20190614175901,PLAN,20190620220143
4098,,Pseudotsuga menziesii,Douglas-Fir,N,,Live,160,7.0200000000000005,7.0200000000000005,0.2,5.15,5.1000000000000005,5,3,,6,,,,,PLAN,20190614175927,PLAN,20190620220249
2202,,Acer platanoides,Norway Maple,,,,,,,,,,,,,,,,,,PLAN,20190614175846,PLAN,20190620220122
2050,,Quercus rubra,Northern Red Oak,N,,Live,51,18.48,18.48,2.1,17.36,14.77,20,5,,9,,,,,PLAN,20190614175919,PLAN,20190620220238
5133,,Thuja plicata,Pacific Red-Cedar,,,,,,,,,,,,,,,,,,PLAN,20190614175832,PLAN,20190620220038
7089,,Pseudotsuga menziesii,Douglas-Fir,,,,,,,,,,,,,,,,,,PLAN,20190614175855,PLAN,20190620220341
6535,,Acer circinatum,Vine Maple,,,,,,,,,,,,,,,,,,PLAN,20190614175850,PLAN,20190620220331
5221,,Crataegus,Hawthorn,,,,,,,,,,,,,,,,,,PLAN,20190614175816,PLAN,20190620215952
3940,,Cornus kousa,Japanese Dogwood,N,,Live,5,4.3,3.3000000000000003,1,2,1.8,5,4,,8,,,,,PLAN,20190614175922,PLAN,20190620220244
3182,,Quercus palustris,Pin Oak,,,,,,,,,,,,,,,,,,PLAN,20190614175819,PLAN,20190620220008
2865,,Chamaecyparis pisifera,Sawara-Cypress,N,,Live,47,17.32,17.32,3.33,5.9,5.3,20,3,,3,,,,,PLAN,20190614175931,PLAN,20190620220258
3145,,Quercus palustris,Pin Oak,,,,,,,,,,,,,,,,,,PLAN,20190614175818,PLAN,20190620220002
5422,,Cornus kousa,Japanese Dogwood,,,,,,,,,,,,,,,,,,PLAN,20190614175858,PLAN,20190620220332
4346,,Acer circinatum,Vine Maple,,,,,,,,,,,,,,,,,,PLAN,20190614175828,PLAN,20190620215959
4134,,Magnolia,Magnolia,N,,Live,19,7.38,6.21,2.1,6.1000000000000005,4.8,20,4,,5,,,,,PLAN,20190614175930,PLAN,20190620220255
2174,,Liriodendron tulipifera,Tulip-Poplar,Y,5478,Live,51,48.76,41.11,7.66,12.200000000000001,11.3,10,4,,8,,,,,PLAN,20190614175918,PLAN,20190620220229
7061,,Picea omorika,Serbian Spruce,,,,,,,,,,,,,,,,,,PLAN,20190614175852,PLAN,20190620220134
5079,,Cornus kousa,Japanese Dogwood,,,,,,,,,,,,,,,,,,PLAN,20190614175830,PLAN,20190620220323
3232,,Liquidambar styraciflua,Alligator-Wood,,,,,,,,,,,,,,,,,,PLAN,20190614175821,PLAN,20190620220013
4323,,Thuja plicata,Pacific Red-Cedar,,,,,,,,,,,,,,,,,,PLAN,20190614175908,PLAN,20190620220323
4365,,Acer circinatum,Vine Maple,,,,,,,,,,,,,,,,,,PLAN,20190614175828,PLAN,20190620220040
2233,,Liriodendron tulipifera,Tulip-Poplar,,,,,,,,,,,,,,,,,,PLAN,20190614175847,PLAN,20190620220112
4910,,Prunus serrulata,Japanese Cherry,,,,,,,,,,,,,,,,,,PLAN,20190614175839,PLAN,20190620220058
5139,,Thuja plicata,Pacific Red-Cedar,,,,,,,,,,,,,,,,,,PLAN,20190614175832,PLAN,20190620220038
4397,,Malus fusca,Oregon Crab Apple,,,,,,,,,,,,,,,,,,PLAN,20190614175829,PLAN,20190620220042
5074,,Acer circinatum,Vine Maple,,,,,,,,,,,,,,,,,,PLAN,20190614175830,PLAN,20190620220316
5282,,Malus x domestica,,,,,,,,,,,,,,,,,,,PLAN,20190614175836,PLAN,20190620215218
3251,,Liquidambar styraciflua,Alligator-Wood,,,,,,,,,,,,,,,,,,PLAN,20190614175821,PLAN,20190620220014
5171,,Thuja plicata,Pacific Red-Cedar,,,,,,,,,,,,,,,,,,PLAN,20190614175811,PLAN,20190620215948
3174,,Quercus palustris,Pin Oak,,,,,,,,,,,,,,,,,,PLAN,20190614175819,PLAN,20190620220006
5150,,Cupressus nootkatensis,Yellow Cypress,,,,,,,,,,,,,,,,,,PLAN,20190614175833,PLAN,20190620220308
5401,,Liquidambar styraciflua,Alligator-Wood,,,,,,,,,,,,,,,,,,PLAN,20190614175857,PLAN,20190620220123
2060,,Catalpa speciosa,Indian-Bean,,,,,,,,,,,,,,,,,,PLAN,20190614175910,PLAN,20190620220218
6527,,Magnolia,Magnolia,,,,,,,,,,,,,,,,,,PLAN,20190614175850,PLAN,20190620220131
3285,,Quercus palustris,Pin Oak,,,,,,,,,,,,,,,,,,PLAN,20190614175822,PLAN,20190620220020
2669,,Nyssa,Tupelo,N,,Live,31,5.3,5.3,1.42,4.2,3.8000000000000003,35,5,,6,,,,,PLAN,20190614175923,PLAN,20190620220244
3185,,Quercus palustris,Pin Oak,,,,,,,,,,,,,,,,,,PLAN,20190614175819,PLAN,20190620220009
4426,,Thuja plicata,Pacific Red-Cedar,,,,,,,,,,,,,,,,,,PLAN,20190614175829,PLAN,20190620220328
1956,,Quercus rubra,Northern Red Oak,Y,5582,Live,62,17.25,15.85,1.4000000000000001,15,14.700000000000001,20,2,,11,,,,,PLAN,20190614175912,PLAN,20190620220232
3873,,Acer platanoides,Norway Maple,,,,,,,,,,,,,,,,,,PLAN,20190614175901,PLAN,20190620220144
5347,,Pinus thunbergii,Black Pine,,,,,,,,,,,,,,,,,,PLAN,20190614175856,PLAN,20190620220137
3994,,Acer circinatum,Vine Maple,N,,Live,3,2.4,1.1500000000000001,1.25,1.8,1.2,0,3,,8,,,,,PLAN,20190614175921,PLAN,20190620220241
2062,,Catalpa speciosa,Indian-Bean,,,,,,,,,,,,,,,,,,PLAN,20190614175910,PLAN,20190620220218
2869,,Amelanchier grandiflora,,N,,Live,8,4.98,4.94,1.95,2.08,1.75,20,2,,3,,,,,PLAN,20190614175931,PLAN,20190620215254
5262,,Quercus garryana,Garry Oak,,,,,,,,,,,,,,,,,,PLAN,20190614175835,PLAN,20190620220033
5118,,Thuja plicata,Pacific Red-Cedar,,,,,,,,,,,,,,,,,,PLAN,20190614175831,PLAN,20190620220032
7131,,Tsuga heterophylla,Pacific Hemlock,,,,,,,,,,,,,,,,,,PLAN,20190614175856,PLAN,20190620220322
6545,,Pinus contorta,Lodgepole Pine,,,,,,,,,,,,,,,,,,PLAN,20190614175851,PLAN,20190620220131
3127,,Acer palmatum,Japanese Maple,,,,,,,,,,,,,,,,,,PLAN,20190614175818,PLAN,20190620220000
2096,,Cornus kousa,Japanese Dogwood,N,,Live,6,2.25,2.25,0,3.4,3.3000000000000003,10,3,,8,,,,,PLAN,20190614175910,PLAN,20190620220219
3256,,Liquidambar styraciflua,Alligator-Wood,,,,,,,,,,,,,,,,,,PLAN,20190614175821,PLAN,20190620220016
3858,,Acer palmatum,Japanese Maple,,,,,,,,,,,,,,,,,,PLAN,20190614175901,PLAN,20190620220143
1950,,Quercus rubra,Northern Red Oak,Y,5580,Live,96,30.37,27.44,2.94,20.1,19,12,3,,11,,,,,PLAN,20190614175918,PLAN,20190620220228
3312,,Platanus x hispanica,London Plane,,,,,,,,,,,,,,,,,,PLAN,20190614175811,PLAN,20190620215943
5146,,Thuja plicata,Pacific Red-Cedar,,,,,,,,,,,,,,,,,,PLAN,20190614175833,PLAN,20190620220038
5348,,Pinus thunbergii,Black Pine,,,,,,,,,,,,,,,,,,PLAN,20190614175856,PLAN,20190620220138
3956,,Prunus serrulata,Japanese Cherry,,,,,,,,,,,,,,,,,,PLAN,20190614175902,PLAN,20190620220334
4833,,Acer palmatum,Japanese Maple,,,,,,,,,,,,,,,,,,PLAN,20190614175838,PLAN,20190620220052
7136,,Tsuga heterophylla,Pacific Hemlock,Y,7900,Live,11,6.75,6.12,,2.5,1.8,20,2,,5,,,,"TREEID: M6 - 49.263663, -123.253070. crown goes over roof of building, cannot measure",PLAN,20190620210629,PLAN,20190620220310
3213,,Quercus robur,Pedunculate Oak,,,,,,,,,,,,,,,,,,PLAN,20190614175820,PLAN,20190620220011
2878,,Chamaecyparis pisifera,Sawara-Cypress,N,,Live,70,22.25,22.25,4.34,8.1,7.6000000000000005,20,2,,3,,,,,PLAN,20190614175926,PLAN,20190620220248
3891,,Cupressus sempervirens,Mediterranean Cypress,N,,Live,24,12.06,10.56,1.5,5.4,3.7,35,2,,8,,,,,PLAN,20190614175931,PLAN,20190620220300
2031,,Quercus rubra,Northern Red Oak,Y,2981,Live,27,9.71,9.71,3.15,11.32,9.63,0,5,,9,,,,,PLAN,20190614175921,PLAN,20190620220241
5129,,Thuja plicata,Pacific Red-Cedar,,,,,,,,,,,,,,,,,,PLAN,20190614175832,PLAN,20190620220033
3143,,Quercus palustris,Pin Oak,,,,,,,,,,,,,,,,,,PLAN,20190614175818,PLAN,20190620220002
6432,,Acer circinatum,Vine Maple,,,,,,,,,,,,,,,,,,PLAN,20190614175900,PLAN,20190620220140
5376,,Liquidambar styraciflua,Alligator-Wood,,,,,,,,,,,,,,,,,,PLAN,20190614175857,PLAN,20190620220139
4928,,Pinus nigra,Black Pine,,,,,,,,,,,,,,,,,,PLAN,20190614175839,PLAN,20190620220059
2127,,Pinus ponderosa,Western Yellow Pine,Y,5488,Live,92,28.080000000000002,17.01,11.07,15.3,12.8,40,4,,8,,,,,PLAN,20190614175928,PLAN,20190620220301
4909,,Prunus serrulata,Japanese Cherry,,,,,,,,,,,,,,,,,,PLAN,20190614175839,PLAN,20190620220058
2769,,Prunus serrulata,Japanese Cherry,,,,,,,,,,,,,,,,,,PLAN,20190614175851,PLAN,20190620220132
6536,,Acer circinatum,Vine Maple,,,,,,,,,,,,,,,,,,PLAN,20190614175850,PLAN,20190620220131
2991,,Robinia pseudoacacia,False Acacia,,,,,,,,,,,,,,,,,,PLAN,20190614175825,PLAN,20190620220021
1990,,Quercus rubra,Northern Red Oak,N,,Live,43,12.75,12.75,3.74,11.5,10.9,10,4,,10,,,,,PLAN,20190614175924,PLAN,20190620220245
6476,,Acer circinatum,Vine Maple,,,,,,,,,,,,,,,,,,PLAN,20190614175849,PLAN,20190620220128
7062,,Pseudotsuga menziesii,Douglas-Fir,,,,,,,,,,,,,,,,,,PLAN,20190614175852,PLAN,20190620220319
5090,,Thuja plicata,Pacific Red-Cedar,,,,,,,,,,,,,,,,,,PLAN,20190614175831,PLAN,20190620220030
3246,,Acer platanoides,Norway Maple,,,,,,,,,,,,,,,,,,PLAN,20190614175821,PLAN,20190620220014
5024,,Juglans nigra,Black Walnut,,,,,,,,,,,,,,,,,,PLAN,20190614175841,PLAN,20190620220105
5002,,Platanus x hispanica,London Plane,,,,,,,,,,,,,,,,,,PLAN,20190614175841,PLAN,20190620220103
5028,,Ilex aquifolium,English Holly,,,,,,,,,,,,,,,,,,PLAN,20190614175841,PLAN,20190620220048
3158,,Quercus palustris,Pin Oak,,,,,,,,,,,,,,,,,,PLAN,20190614175819,PLAN,20190620220003
4902,,Malus fusca,Oregon Crab Apple,,,,,,,,,,,,,,,,,,PLAN,20190614175839,PLAN,20190620220057
4807,,Carpinus betulus 'Fastigiata',,,,,,,,,,,,,,,,,,,PLAN,20190614175837,PLAN,20190620215225
5308,,Pseudotsuga menziesii,Douglas-Fir,,,,,,,,,,,,,,,,,,PLAN,20190614175836,PLAN,20190620220321
2923,,Cercidiphyllum japonicum,Katsura-Tree,Y,5941,Live,9,6.38,5.95,2.04,5.6000000000000005,5.43,10,5,,3,,,,,PLAN,20190614175931,PLAN,20190620220259
6085,,Liriodendron tulipifera,Tulip-Poplar,,,,,,,,,,,,,,,,,,PLAN,20190614175859,PLAN,20190620220154
4408,,Thuja plicata,Pacific Red-Cedar,,,,,,,,,,,,,,,,,,PLAN,20190614175829,PLAN,20190620220043
5404,,Acer circinatum,Vine Maple,,,,,,,,,,,,,,,,,,PLAN,20190614175858,PLAN,20190620220321
2113,,Quercus rubra,Northern Red Oak,N ,,Live,18,11.92,11.92,3.2,7.8500000000000005,7.41,35,5,,9,,,,,PLAN,20190614175918,PLAN,20190620220230
4441,,Thuja plicata,Pacific Red-Cedar,,,,,,,,,,,,,,,,,,PLAN,20190614175829,PLAN,20190620220048
5099,,Thuja plicata,Pacific Red-Cedar,,,,,,,,,,,,,,,,,,PLAN,20190614175831,PLAN,20190620220031
4971,,Pinus nigra,Black Pine,,,,,,,,,,,,,,,,,,PLAN,20190614175840,PLAN,20190620220330
5036,,Thuja plicata,Pacific Red-Cedar,,,,,,,,,,,,,,,,,,PLAN,20190614175841,PLAN,20190620220048
5332,,Pseudotsuga menziesii,Douglas-Fir,,,,,,,,,,,,,,,,,,PLAN,20190614175837,PLAN,20190620220319
4382,,Acer circinatum,Vine Maple,,,,,,,,,,,,,,,,,,PLAN,20190614175828,PLAN,20190620220041
5007,,Prunus serrulata,Japanese Cherry,,,,,,,,,,,,,,,,,,PLAN,20190614175841,PLAN,20190620220103
4839,,Picea omorika,Serbian Spruce,,,,,,,,,,,,,,,,,,PLAN,20190614175838,PLAN,20190620220052
4317,,Sequoiadendron giganteum,Giant-Sequoia,,,,,,,,,,,,,,,,,,PLAN,20190614175908,PLAN,20190620220212
3085,,Quercus robur,Pedunculate Oak,,,,,,,,,,,,,,,,,,PLAN,20190614175817,PLAN,20190620215943
5436,,Liriodendron tulipifera,Tulip-Poplar,,,,,,,,,,,,,,,,,,PLAN,20190614175858,PLAN,20190620220152
4416,,Chamaecyparis pisifera filifera group,,,,,,,,,,,,,,,,,,,PLAN,20190614175829,PLAN,20190620215220
4266,,Lagerstroemia faurei,,N,,Live,5,4.0200000000000005,4.0200000000000005,2.0100000000000002,2.4,1.55,7,4,,3,,,,,PLAN,20190614175929,PLAN,20190620215253
7124,,Acer circinatum,Vine Maple,,,,,,,,,,,,,,,,,,PLAN,20190614175856,PLAN,20190620220329
1925,,Quercus rubra,Northern Red Oak,Y,5615,Live,86,19.1,19.1,4.95,20.650000000000002,17.1,20,4,,10,,,,,PLAN,20190614175920,PLAN,20190620220240
6425,,Tsuga heterophylla,Pacific Hemlock,,,,,,,,,,,,,,,,,,PLAN,20190614175900,PLAN,20190620220140
4445,,Thuja plicata,Pacific Red-Cedar,,,,,,,,,,,,,,,,,,PLAN,20190614175829,PLAN,20190620220024
4077,,Prunus Sato zakura group,,N,,Live,24,4.44,4.44,1.86,2.5500000000000003,2.1,10,5,,6,,,,,PLAN,20190614175919,PLAN,20190620215252
4903,,Malus fusca,Oregon Crab Apple,,,,,,,,,,,,,,,,,,PLAN,20190614175839,PLAN,20190620220058
1928,,Quercus rubra,Northern Red Oak,N,,Live,43,14.18,14.18,4.25,13.38,12.08,55,,,10,,,,,PLAN,20190614175918,PLAN,20190620220228
3266,,Liquidambar styraciflua,Alligator-Wood,,,,,,,,,,,,,,,,,,PLAN,20190614175821,PLAN,20190620220018
4076,,Prunus Sato zakura group,,N,,Live,26,4.32,4.32,1.6400000000000001,2.9,2.2,25,5,,6,,,,,PLAN,20190614175931,PLAN,20190620215254
1981,,Quercus rubra,Northern Red Oak,Y,7780,Live,53,16.61,16.61,3.7800000000000002,16.1,11.200000000000001,40,5,,10,,,,,PLAN,20190614175928,PLAN,20190620220300
2861,,Betula papyrifera,Canoe Birch,,,,,,,,,,,,,,,,,,PLAN,20190614175847,PLAN,20190620220109
2899,,Tilia americana,,Y,5952,Live,53,20.42,20.42,3.33,10.950000000000001,10.83,5,5,,3,,,,,PLAN,20190614175930,PLAN,20190620215253
7138,,Acer x freemanii 'Armstrong',,N,,Live,286,14.41,,2.15,3.1,2.8000000000000003,5,5,,7,,,,TREEID: x:481583.36;y:5456537.41 - x:481583.36;y:5456537.41,PLAN,20190620210629,PLAN,20190620212842
7056,,Cryptomeria japonica,Japanese Red-Cedar,,,,,,,,,,,,,,,,,,PLAN,20190614175852,PLAN,20190620220322
6423,,Magnolia,Magnolia,,,,,,,,,,,,,,,,,,PLAN,20190614175900,PLAN,20190620220140
3234,,Acer rubrum,Red Maple,,,,,,,,,,,,,,,,,,PLAN,20190614175821,PLAN,20190620220013
6447,,Quercus palustris,Pin Oak,,,,,,,,,,,,,,,,,,PLAN,20190614175900,PLAN,20190620220141
5354,,Pinus thunbergii,Black Pine,,,,,,,,,,,,,,,,,,PLAN,20190614175856,PLAN,20190620220138
3133,,Quercus palustris,Pin Oak,,,,,,,,,,,,,,,,,,PLAN,20190614175818,PLAN,20190620220001
3105,,Cunninghamia lanceolata,Chinese-Fir,,,,,,,,,,,,,,,,,,PLAN,20190614175817,PLAN,20190620215947
6589,,Acer palmatum,Japanese Maple,,,,,,,,,,,,,,,,,,PLAN,20190614175903,PLAN,20190620220152
3264,,Platanus x hispanica,London Plane,,,,,,,,,,,,,,,,,,PLAN,20190614175821,PLAN,20190620220018
5098,,Thuja plicata,Pacific Red-Cedar,,,,,,,,,,,,,,,,,,PLAN,20190614175831,PLAN,20190620220030
4088,,Pseudotsuga menziesii,Douglas-Fir,N,,Live,39,6.84,6.84,0.2,5.5,5.4,15,4,,6,,,,,PLAN,20190614175916,PLAN,20190620220221
2131,,Cornus kousa,Japanese Dogwood,N,,Live,5,3.6,2.3000000000000003,1.3,2.2,1.6,5,2,,8,,,,,PLAN,20190614175928,PLAN,20190620220234
5459,,Liriodendron tulipifera,Tulip-Poplar,,,,,,,,,,,,,,,,,,PLAN,20190614175859,PLAN,20190620220153
4423,,Acer palmatum,Japanese Maple,,,,,,,,,,,,,,,,,,PLAN,20190614175829,PLAN,20190620220044
2711,,Fraxinus americana,American Ash,,,,,,,,,,,,,,,,,,PLAN,20190614175842,PLAN,20190620220049
3166,,Quercus palustris,Pin Oak,,,,,,,,,,,,,,,,,,PLAN,20190614175819,PLAN,20190620220004
2070,,Quercus rubra,Northern Red Oak,Y,84,Live,90,22.740000000000002,22.740000000000002,1.58,22.41,20.06,15,5,,9,,,,,PLAN,20190614175917,PLAN,20190620220223
2888,,Abies grandis,Grand Fir,Y,4781,Live,118,22.56,22.56,1.3,15.200000000000001,14.4,5,4,,2,,,,,PLAN,20190614175921,PLAN,20190620220241
4457,,Pinus nigra,Black Pine,Y,128,Live,70,28.51,28.51,9.67,12.3,9.200000000000001,55,1,,2,,,,,PLAN,20190614175918,PLAN,20190620220226
3076,,Liquidambar styraciflua,Alligator-Wood,,,,,,,,,,,,,,,,,,PLAN,20190614175810,PLAN,20190620215958
4355,,Acer circinatum,Vine Maple,,,,,,,,,,,,,,,,,,PLAN,20190614175828,PLAN,20190620215959
3842,,Acer palmatum,Japanese Maple,,,,,,,,,,,,,,,,,,PLAN,20190614175907,PLAN,20190620220209
5170,,Thuja plicata,Pacific Red-Cedar,,,,,,,,,,,,,,,,,,PLAN,20190614175811,PLAN,20190620215948
5192,,Thuja plicata,Pacific Red-Cedar,,,,,,,,,,,,,,,,,,PLAN,20190614175812,PLAN,20190620215949
3997,,Malus domestica,Apple,N,,Live,16,11.88,9.9,1.98,5.5,4.9,5,1,,8,,,,,PLAN,20190614175920,PLAN,20190620220241
4811,,Thuja plicata,Pacific Red-Cedar,,,,,,,,,,,,,,,,,,PLAN,20190614175837,PLAN,20190620220323
3972,,Cornus kousa,Japanese Dogwood,N,,Live,5,4.1,2.95,1.1500000000000001,2,1.9000000000000001,5,3,,8,,,,,PLAN,20190614175914,PLAN,20190620220220
2629,,Pinus nigra,Black Pine,,,,,,,,,,,,,,,,,,PLAN,20190614175849,PLAN,20190620220121
4954,,Quercus palustris,Pin Oak,,,,,,,,,,,,,,,,,,PLAN,20190614175840,PLAN,20190620220338
2132,,Arbutus menziesii,Pacific Madrone,Y,5406,Live,99,15.6,15.6,1.7,13.4,9.1,10,4,,8,,,,,PLAN,20190614175911,PLAN,20190620220231
2565,,Gleditsia triacanthos,Three-Thorn-Acacia,,,,,,,,,,,,,,,,,,PLAN,20190614175847,PLAN,20190620220113
5190,,Thuja plicata,Pacific Red-Cedar,,,,,,,,,,,,,,,,,,PLAN,20190614175812,PLAN,20190620215949
5241,,Arbutus menziesii,Pacific Madrone,,,,,,,,,,,,,,,,,,PLAN,20190614175833,PLAN,20190620220332
5288,,Pseudotsuga menziesii,Douglas-Fir,,,,,,,,,,,,,,,,,,PLAN,20190614175836,PLAN,20190620220319
2057,,Catalpa speciosa,Indian-Bean,,,,,,,,,,,,,,,,,,PLAN,20190614175910,PLAN,20190620220217
3149,,Quercus palustris,Pin Oak,,,,,,,,,,,,,,,,,,PLAN,20190614175818,PLAN,20190620220002
3222,,Quercus robur,Pedunculate Oak,,,,,,,,,,,,,,,,,,PLAN,20190614175820,PLAN,20190620220012
7093,,Picea,Spruce,,,,,,,,,,,,,,,,,,PLAN,20190614175856,PLAN,20190620220331
3547,,Quercus palustris,Pin Oak,,,,,,,,,,,,,,,,,,PLAN,20190614175907,PLAN,20190620220209
4143,,Acer circinatum,Vine Maple,N,,Live,12,4.16,3.7,0.6,3.9,3.3000000000000003,20,3,,5,,,,,PLAN,20190614175928,PLAN,20190620220302
7072,,Acer palmatum,Japanese Maple,,,,,,,,,,,,,,,,,,PLAN,20190614175853,PLAN,20190620220318
3944,,Cornus kousa,Japanese Dogwood,N,,Live,3,3.3200000000000003,2.38,0.93,0.85,0.7000000000000001,5,2,,8,,,,,PLAN,20190614175912,PLAN,20190620220231
5123,,Thuja plicata,Pacific Red-Cedar,,,,,,,,,,,,,,,,,,PLAN,20190614175832,PLAN,20190620220032
6433,,Tsuga heterophylla,Pacific Hemlock,,,,,,,,,,,,,,,,,,PLAN,20190614175900,PLAN,20190620220141
5117,,Thuja plicata,Pacific Red-Cedar,,,,,,,,,,,,,,,,,,PLAN,20190614175831,PLAN,20190620220032
3306,,Platanus x hispanica,London Plane,,,,,,,,,,,,,,,,,,PLAN,20190614175811,PLAN,20190620215942
5201,,Acer circinatum,Vine Maple,,,,,,,,,,,,,,,,,,PLAN,20190614175813,PLAN,20190620220341
3923,,Cornus kousa,Japanese Dogwood,,,,,,,,,,,,,,,,,,PLAN,20190614175902,PLAN,20190620220150
4024,,Thuja,Arborvitae,N,,Live,623,19.215,,0,6.3,5.8,25,2,,7,,,,,PLAN,20190614175928,PLAN,20190620220301
5155,,Pinus thunbergii,Black Pine,,,,,,,,,,,,,,,,,,PLAN,20190614175827,PLAN,20190620220318
3545,,Quercus palustris,Pin Oak,,,,,,,,,,,,,,,,,,PLAN,20190614175907,PLAN,20190620220209
4238,,Picea omorika,Serbian Spruce,N,,Live,,13.19,13.19,0,3.7,4,1,4,,4,,,,,PLAN,20190614175930,PLAN,20190620220252
