TYPE,BUILDINGNA,LOCATION,AREATYPE,STATUS,CCP_ADD,HAND_MOW,GLOBALID,SHAPE.AREA,SHAPE.LEN
Planting Bed,,,,,yes,,{A87BD43F-1025-4010-9FCC-D058197E8CD6},22.513203789999999,23.347204404708499
Lawn,Marine Towers,,,,,,{13A31A43-90E7-4CFE-91C0-A405CAF3E904},162.29392489,69.79949692878229
Lawn,,,,,yes,,{B71740A9-B8B0-445A-9BB9-894A2E764041},30.251085209999999,22.319056685212399
Planting Bed,,,,,yes,,{A3998BB1-C56F-43B3-A1FF-516F4A4B2DD3},49.134572069999997,38.691695928221598
Planting Bed,,,,,yes,,{FCC8F019-EF8D-47E3-A7C8-3AC95E87A67B},5.9050803050000003,14.825910579468699
Lawn,,,,,yes,,{7DB93041-4163-4461-A8E6-8BE2E1B0BE3B},12.751057834999999,23.569218421480301
Lawn,,,,,yes,,{F22BA981-7CF2-4BA6-AC01-22F365F08CA4},25.278608219999999,23.780102533199798
Planting Bed,,,,,yes,,{5A0A70DE-7FC8-400B-A834-764B331460CC},43.037813900000003,26.204138044647202
Planting Bed,,,,,yes,,{DB4F4488-9D69-4FA6-94DE-A5922772C6AC},0.90515277000000005,5.1058620852427605
Lawn,,,,,yes,,{15D93708-0810-4EE9-B426-2F63CDE9B97C},15.329130915,16.384126713129898
Lawn,,,,,yes,,{A14B68C6-B20D-467C-972A-1EB7F05CD686},2.7114808799999999,7.3862216329993595
Lawn,,,,,yes,,{B39ABA3A-CB78-4A76-A3EA-869FF08B7168},3.1581696799999999,7.5673024108476099
Planting Bed,,,,,yes,,{FD953EA8-07FA-440B-920C-E86452FEF835},20.160937499999999,31.805871654588099
Planting Bed,,,,,yes,,{2CFE34D4-D8FC-493B-8785-3B244F9B2C35},3.0580233050000003,9.7233780652096709
Planting Bed,,,,,yes,,{0321CCBE-58E0-4A56-A4A3-BEF5DB6EA5E9},168.37656666000001,68.650778619988998
Lawn,,,,,yes,,{125D44EC-668B-485F-B678-19CA1ED344CC},21.334931195000003,30.791606579830397
Lawn,,,,,yes,,{C7A976E4-1B1C-4C49-9842-8FB644DAF469},20.272868925000001,41.3189459244836
Lawn,,,,,yes,,{0C67735A-4331-4036-8FF0-92B644B74526},13.9247798,50.927251157119599
Lawn,,,,,yes,,{EA2AC8B1-D00E-4BD7-A9B5-6B675755EBD9},138.41223343999999,252.48613660227801
Planting Bed,,,,,yes,,{294D8C7B-A674-4C98-9AA9-6194D6CE675C},10.613122505,23.480338660887199
Planting Bed,,,,,yes,,{B8952254-9C3E-495C-909C-D2FA38A43F14},983.58101747500007,230.63993408298501
Wild,,,,,yes,,{08366FCE-4484-459E-B83B-1ABF54FF3E46},152.52851716999999,51.522226530949006
Wild,,,,,yes,,{82312215-46BF-402B-9186-D4CF80C1B96B},1521.178805475,262.66680652570903
Lawn,,,,,yes,,{437CA442-D028-401E-A88F-7930058E67A0},1102.400054875,305.14237942666705
Lawn,,,,,yes,,{C0989F5C-DC8E-4E78-862A-E919998B9BEC},610.291776755,231.97050476885201
Planting Bed,,,,,yes,,{4D081FDA-8EF5-4511-AA1D-D49CD6DC3694},565.54886630999999,325.66158983653798
Planting Bed,,,,,yes,,{0E0C7C02-66F6-40C3-A44C-6627543189DE},59.932415560000003,31.8823301925684
Lawn,,,,,yes,,{8BB7F9E1-2271-4022-9A7C-F041C3CE133A},37.793188604999997,24.261486751841499
Planting Bed,,,,,yes,,{2CC646B8-1910-4910-8844-7660DD389550},218.92149848,205.10142288279101
Planting Bed,,,,,yes,,{0BF10414-1B80-478A-8BDE-FA1AE4F4A93A},31.789250429999999,28.229949529436897
Planting Bed,,,,,yes,,{BB32789F-D58A-4E8E-8EF1-0FA57F48F4FD},48.476268525000002,38.825358940720804
Lawn,Public,SW Marine,,,,,{D68ED029-1F4B-44A7-B7FE-4EFCCFF1A3FB},854.53204200000005,180.52789014490301
Lawn,,,,,yes,,{20533957-9BE5-4C05-8AD5-BD710E31B8D9},70.986936299999996,57.090364910023396
Planting Bed,,,,,yes,,{4AC3BE81-C35F-4306-8633-6BBE98E778B8},903.84734445499998,186.22336835410098
Planting Bed,MacMillan,MacMillan,,,,,{0965FA09-399A-4CCD-947E-AB525928DEAB},506.83616551,164.727900102136
Planting Bed,"Lot ""O""","Lot ""O""",,,,,{9C5D78B3-4C9F-491F-9E14-A48D13119AEB},55.488234519999999,37.056261985928899
Lawn,"Lot ""O""","Lot ""O""",,,,,{4252AB10-7ED7-4D79-965A-DE0A82C06899},833.22087184999998,115.79125796170301
Planting Bed,Coal & Mineral Processing,Coal & Mineral Proce,,,,,{0FB40369-4DB0-439F-AF3F-F96940916BB0},248.52050779000001,118.33681525702401
Planting Bed,"Lot ""O""","Lot ""O""",,,,,{AFE8AA87-A059-4274-B588-BB1231D6214F},77.110189930000004,58.693944636009192
Planting Bed,Public,"Public - Lot ""O""",Parking,,,,{64A47F9C-6773-4EF2-BD10-454B58312556},2.7850556499999999,6.8040806480398803
Planting Bed,Public,"Public - Lot ""O""",Parking,,,,{5D6E3B39-51B9-474B-908A-7635996766F2},2.7850556499999999,6.8040806480398803
Planting Bed,Public,"Public - Lot ""O""",Parking,,,,{96EA9A89-ECEE-4B80-96F4-1F3FC8A6A7C1},2.7850556499999999,6.8040806480398803
Planting Bed,Public,"Public - Lot ""O""",Parking,,,,{23C35DE7-72DB-46DC-AF51-E8D6B4961747},2.7850556499999999,6.8040806480398803
Planting Bed,Public,"Public - Lot ""O""",Parking,,,,{4FE0C312-3BCC-44BD-8A21-55DF99ECB2D4},2.7850556499999999,6.8040806480398803
Planting Bed,Public,"Public - Lot ""O""",Parking,,,,{E916EC21-87B6-487B-8899-85E4659BD999},2.7850556499999999,6.8040806480398803
Planting Bed,Public,"Public - Lot ""O""",Parking,,,,{C3501261-92EE-4D8E-9910-8CC91DEE3EBF},2.7850556499999999,6.8040806480398803
Lawn,Cecil Green Park House,Cecil Green Park Hou,Garden,,,,{7FB345F4-1ABC-4D6A-9255-71AE3F5DEB96},3233.093705705,517.95633417142801
Planting Bed,International House,International House,,,,,{CB1997A3-9962-4863-8287-5C0243050196},38.409767404999997,28.461245659605098
Planting Bed,Norman Mackenzie House,Norman Mackenzie Hou,Garden,,,,{5FDB8721-92ED-4072-92F1-EAF57115C182},75.650609175,57.675527187230095
Planting Bed,Public,Public,,,,,{5887DE1D-C89A-4739-ABF6-5659EED76917},28.918195279999999,42.412879717746399
Planting Bed,Green College,Green College,,,,,{D7456DA2-3F3C-4A35-B3B8-19D3900F1786},28.126223665000001,33.391165727995897
Planting Bed,Green College,Green College,,,,,{D5D8F945-E599-4273-BD02-6FD38D584821},7.7658642149999997,19.253361550715898
Lawn,Green College,Green College,,,,,{06B569D3-23AD-428C-A62D-2D09D40FA0EB},18.198025485000002,21.671136996684901
Planting Bed,Green College,Green College,,,,,{6FFF36FB-A267-441B-B3C2-8136C55AEFCA},229.04084410499999,65.687089470406406
Planting Bed,,,,,,,{F4EFAE83-8C36-47A0-8F15-730B3EF5CD38},143.51047484,115.40054004017901
Lawn,,,,,,,{5ED9FD29-D536-494E-87A7-5A9DEE00CD8B},81.466234880000002,39.498676175386699
Lawn,,,,,,,{3CC258A6-4265-4ABA-9F33-5A2761599CC6},34.718505655000001,39.682312967028295
Planting Bed,,,,,yes,,{702FFA2C-ECC7-47EB-8691-494AA6C7BC28},466.00694363999997,110.62435103978001
Planting Bed,,,,,yes,,{9987754F-F0E7-4B51-9235-53F711046F7D},39.260061854999996,25.444357451562801
Lawn,,,,,,,{D6BBCB53-43FD-4DAA-AEA6-84C1DC768B50},226.87676574,123.01732516160101
Planting Bed,,,,,,,{D5F6032B-C643-4B2C-AB40-E832C6C90DCF},20.142659340000002,19.642323918974597
Planting Bed,,,,,,,{8894AD62-A28A-4400-BA5E-48694C39E9CA},364.46643638499995,100.06543644646901
Lawn,,,,,,,{B1F59C3F-47B6-4B84-8E2F-A68B02DE4CA7},59.903913015000001,31.8734994745679
Lawn,,,,,,,{EB149402-BAC0-45E5-9DE8-73CED0EDE1FB},51.204437895000005,33.901645247928592
Planting Bed,,,,,,,{8217E049-A81D-4F04-A153-9B5203902AF6},198.42968648500002,108.129872979534
Lawn,,,,,,,{1BB81084-1565-4DBA-BD04-2CEA90F1ECF9},36.974059160000003,28.591368771189
Lawn,,,,,,,{65069A80-9704-4310-BF41-E7B60D0F74C3},51.473994075,32.195868326314795
Lawn,,,,,,,{B8912FAB-D093-4381-8417-85D1093425A7},38.29868226,26.435333078399498
Planting Bed,,,,,,,{E19F7BE1-0A4E-47FC-AE7F-84238688D722},53.032841650000002,37.7756625024603
Lawn,,,,,yes,,{7348F4DE-BFA5-43A1-807F-2B8656F2370E},311.21021395000002,250.34682124965201
Planting Bed,,,,,,,{C843EFAA-F5EC-4F3C-8686-799842A14C4E},280.37019285999997,78.960772127691996
Planting Bed,,,,,,,{EA269791-4CB6-4BFD-8E61-9A0223B75EC2},114.297742595,52.174942177545496
Planting Bed,,,,,,,{8A401F2A-B3F1-41B6-B13C-B0B7E519DE5C},33.559809569999999,23.634713155746002
Planting Bed,Public,Public,,,,,{19C37C08-F31F-4C70-A1DE-A807CD9C725C},30.013409060000001,25.103260422340298
Lawn,North Parkade,North Parkade,,,,,{81EE1D91-6B0B-4C1B-AB1D-176B623AC0DF},36.071193620000003,29.675159805736598
Planting Bed,Walter Gage Residence,Walter Gage Residenc,,,,,{2F4149D3-A542-4E76-9F0D-4D3DA4CA74D6},21.430882990000001,20.390240933068899
Planting Bed,Walter Gage Residence,Walter Gage Residenc,,,,,{6771F69D-7264-405B-A211-8ED69A427FE8},183.68923907000001,60.717124196870898
Wild,Walter Gage Residence,Walter Gage Residenc,,,,,{575AEAFF-9493-4DE0-83DE-74F11651B064},474.14447315000001,101.284338849376
Planting Bed,Public,Public,,,,,{A3FB0030-308B-4A11-8BE1-D622D8B83FF4},139.86999937500002,83.022736086100792
Lawn,Public,Public,,,,,{05AEDAF6-F371-4A10-A457-8E62C3B3D78A},483.54342615000002,128.14924133452502
Planting Bed,,,,,yes,,{E3A1B1A7-7408-422D-AFB3-E9711BED30A6},1.5641718449999999,6.6999590468459695
Planting Bed,,,,,yes,,{4C773D33-BC0F-403C-8ADB-630AE6B2879D},55.208789320000001,86.55990732444829
Planting Bed,,,,,yes,,{8EA6B07D-1107-4A84-B95B-441442EF05BF},24.52013097,20.751531658687
Planting Bed,,,,,yes,,{AD73BD32-8B2F-4302-B38B-F091DBA1295B},6.1711549200000002,10.0470179506408
Lawn,,,,,yes,,{843ED7B0-8052-40D6-95CB-8C0BC4772466},15.730832510000001,20.344393075291599
Lawn,,,,,yes,,{E114F54B-B57E-4283-9A1F-D98C43525E37},517.622441525,80.753933738814595
Planting Bed,,,,,yes,,{FFA10D84-7D83-418A-B40B-6636D92B0A03},0.012701235,1.7867108339415501
Lawn,Public,Public - Lower Mall,,,,,{BBAC4EC1-3EA4-42C8-ABC1-C26E30D8DB13},0.013797750000000001,22.138173827160699
Lawn,Public,East Mall,,,,,{2BF2EEF6-14EB-45FD-B818-89724159094B},19.882547039999999,20.376105572119098
Lawn,,,,,,,{8C92E2BB-9386-4AEE-B21A-9EE70FB06489},296.34016220000001,224.58644139379399
Lawn,,,,,yes,,{3ABB1006-895D-4C5F-877D-384DDF8A784A},1798.6528992599999,381.23786429457698
Lawn,,,,,,,{1B14D787-5980-451A-AF37-382636A172F5},96.32594708500001,70.223542088526898
Lawn,,,,,yes,,{63455B63-1760-43C5-A643-0F3DE565A6C0},135.93164332000001,68.272169934582294
Lawn,,,,,yes,,{47262CFB-5260-48D5-9C44-F8C8AF13AD79},46.21234742,31.2780560643731
Lawn,,,,,yes,,{B851EDB3-93DE-4778-B3F9-49F4205B415D},4.6542249599999996,9.9936010879861694
Lawn,,,,,yes,,{5C915D71-FB8F-442B-BB28-DD644EBC2570},80.208419719999995,40.898502905470501
Lawn,Public,Public - Koerner Lib,,,,,{1D8E346C-98F6-4D46-A204-5E0D5D76D9F6},700.87802962000001,122.19415126941101
Planting Bed,Marine Towers,,,,,,{533E579A-7942-4EFF-8433-ACD0382503E6},13.16093482,14.654118335776898
Lawn,St. John's College,St. John's College,,,,,{A4A9657E-F5BB-4353-8492-492126BF66CA},342.30074329500002,158.188324678036
Planting Bed,St. John's College,St. John's College,,,,,{BA158896-5A6D-4EFA-A2D7-215A45E921E9},35.244486085000005,27.437362416802099
Wild,,,,,yes,,{FD869FBB-6C89-446B-9C58-F17AF862542B},624.42038157499996,96.304325419727093
Planting Bed,,,,,yes,,{C7233BB7-7759-432D-AB9C-1EC83CA1D00A},59.639555039999998,31.893919574189898
Planting Bed,,,,,yes,,{0A49E044-28AF-42A5-8D6B-B5BF75C70C35},2.73897945,6.8385768097345601
Planting Bed,,,,,yes,,{654C5AAB-DF69-4931-A640-9500FCC46AEB},2.8509874449999999,7.0195702860485598
Planting Bed,,,,,yes,,{8557A003-3AC2-4805-9BE6-ABCA7478AC20},4.9803221799999999,10.351928028400598
Planting Bed,,,,,yes,,{1C5E0689-2BF2-447C-BA04-970979751927},5.9798255300000003,11.787517270068498
Planting Bed,,,,,yes,,{B83855B8-1CE9-4F9A-A64C-75F6E6D75EB5},10.264159315000001,18.479197703570698
Planting Bed,,,,,yes,,{C2635FEF-0558-4882-BD60-48D21C649F85},2.73897945,6.8385768097345601
Planting Bed,,,,,yes,,{6D116102-2688-467C-A53C-C4454838C80E},4.9803221799999999,10.351928028400598
Planting Bed,,,,,yes,,{CE05E0C7-1928-44F0-814E-7DA5FEFFFB17},5.9798255300000003,11.787517270068498
Lawn,,,,,yes,,{794389DA-983D-4CE1-B536-C03839D2E8B1},143.08917589999999,74.325088764464297
Planting Bed,,,,,yes,,{073414AB-2273-47FB-825B-F74165B9CBFD},92.984686495000005,48.351039117376502
Lawn,,,,,yes,,{F60214F1-E9DC-4892-BE3C-1DE0D075D5C6},290.85992641000001,85.278391000301397
Lawn,,,,,yes,,{ED75E17C-FFF7-4553-B0AD-152F721919E9},7.9017266800000003,12.745559657225501
Lawn,,,,,yes,,{8107B8DF-64C7-4DDD-8F17-B8C2F6A8F347},4.9207611199999999,12.4887296470728
Lawn,,,,,yes,,{5E1BC360-4F28-4B97-9A77-332C498F46EA},21.162547934999999,49.3540062403451
Planting Bed,,,,,yes,,{CB980025-09C3-4535-90AD-FD5621B25E47},110.13201822000001,84.915715001916595
Lawn,,,,,yes,,{65205551-A633-4B50-AC92-5C5027908926},11.053444649999999,13.348821641680699
Lawn,,,,,yes,,{C7399921-C2BB-4C97-A6AE-0A48B28F2273},26.75172933,24.3723455509204
Planting Bed,Public,Public - Buchanan,,,,,{0CA242EC-1F1F-4908-A263-5A90CA040861},21.032318400000001,19.032801757099598
Planting Bed,Public,Public - Buchanan,,,,,{3926D90C-E93A-4B13-BE9E-AF8316EB5B3F},16.074896675000002,16.9356261951589
Planting Bed,Green College,Green College,,,,,{DFAED391-2EB8-427F-99C0-74C7B1CF3A15},24.11957722,23.8012479779435
Planting Bed,Cecil Green Park House,Cecil Green Park Hou,Garden,,,,{A43EAF75-082C-4A33-B8C3-A7E856294F98},58.701650745000002,41.629333512737198
Lawn,Green College,Green College,,,,,{0D8F0B1D-4CBF-43D8-8131-E6763A13D77B},118.19213923,49.7005112575456
Planting Bed,Public,Public,,,,,{8E2F6860-6127-4687-AAB2-FECB8CCF8A4D},2983.4965828099998,732.09050688306297
Planting Bed,Norman Mackenzie House,Norman Mackenzie Hou,Garden,,,,{E3E6B0BD-DCBB-4271-BB47-53266F5655A0},182.52351271000001,78.16087596065401
Planting Bed,Public,Public - WMG,,,,,{4606639E-87F0-434F-ADFC-1B07C158137C},3.5014761700000001,10.384837542855799
Planting Bed,Green College,Green College,,,,,{51120003-6388-4DDC-84DF-A113AD7492C3},138.84240260499999,99.985064306416589
Lawn,Anthropology & Sociology,Anthropology & Socio,,,,,{99EB1611-B50D-4BA8-B713-B6E93DC09137},1002.086683715,199.396714540689
Planting Bed,Public,Public - WMG,,,,,{509B2F16-A090-44A4-AE9F-EFEA2BD46012},3.5014761700000001,10.384837542855799
Planting Bed,Public,Public - WMG,,,,,{325B7E62-7BF6-46F0-8FC6-0DC021CC4D27},3.5014761700000001,10.384837542855799
Planting Bed,Public,Public - WMG,,,,,{EF42DD4F-B399-4E93-B0F5-848A263D5388},3.5014761700000001,10.384837542855799
Planting Bed,Public,Public - WMG,,,,,{AA87207D-4703-4B57-98A4-E3F9F988A56F},3.5014761700000001,10.384837542855799
Planting Bed,Public,Public - WMG,,,,,{076CED44-6EDB-4033-825E-4E1707810CD1},3.5014761700000001,10.384837542855799
Planting Bed,Public,Public - WMG,,,,,{82AEE984-4B5B-42ED-9879-4CA359EF70E5},3.5014761700000001,10.384837542855799
Planting Bed,Public,Public - WMG,,,,,{1CAB3886-4341-401F-BCC1-0E2B2CB332CF},3.5014761700000001,10.384837542855799
Planting Bed,Public,Public - WMG,,,,,{8F0EAF46-2717-43A6-B846-8FBF8D45EF26},3.5014761700000001,10.384837542855799
Lawn,Thea Koerner House,Thea Koerner House,,,,,{FE1F42F1-F1ED-4E73-9A82-A107215AFD0C},319.55731305,96.2430714152798
Planting Bed,Asian Centre,Asian Centre,,,,,{A93327CA-3DEC-41C2-9BF9-30ADE860954B},216.88101030000001,57.152942190117294
Planting Bed,Public,Public,,,,,{852D025C-02ED-4DE0-9D61-1E7E4DCAF69F},95.491440114999989,96.334077891541
Planting Bed,Public,Public,,,,,{ED616396-E384-450D-B331-CB853D2919BB},31.134698879999998,34.424503329149502
Planting Bed,Ponderosa B,Ponderosa B,,,,,{68112CB0-FCB1-416F-9AF7-9CADA4A6206F},84.028600204999989,78.964742682207003
Lawn,,,,,yes,,{DD6C1112-58CD-4EDB-A354-4F82B07C540E},603.36099736999995,460.73411522138701
Planting Bed,,,,,,,{2C8DA2EF-9663-41BF-ADA0-43F3313659DE},161.88017987000001,121.20794536304301
Planting Bed,,,,,,,{EB8B60A7-46F5-4200-8CA6-9DCD89958E67},28.524817965,21.435637572340099
Planting Bed,,,,,,,{820F50AD-A4DF-44D3-80DD-73584D2935BC},12.070211475000001,16.093389040858298
Planting Bed,,,,,,,{1BE3BCFD-36B7-4FF2-A482-6372E311B223},9.7931893599999995,15.238383321185898
Planting Bed,Museum of Anthropology,Museum of Anthropolo,,,,,{42E650CC-3805-4E45-AAEB-DAF321B62098},624.34157567,120.71914868881001
Planting Bed,,,,,yes,,{4BAEEF52-84DC-4BD5-804B-B7A49C8D9A1D},203.55482876500002,113.54836839978901
Planting Bed,,,,,yes,,{1DF7DA95-2FC6-4C7B-93A6-10FDBCA3F317},13.738231215000001,15.268715099424499
Planting Bed,,,,,yes,,{1B9D56A2-91A3-4A89-A783-8D90B9D6BF7B},16.49869889,16.239362984388301
Planting Bed,,,,,yes,,{566CD672-A4AA-41AC-AFBE-2112906E0131},88.76757781500001,70.039074528847394
Planting Bed,,,,,yes,,{79CA1868-3DF2-4731-AD72-90E3C13E3007},28.014215275000002,23.347826909908498
Planting Bed,,,,,yes,,{94EA8603-C55C-4BA0-8DC1-B2C8A8B588B9},14.204777625,15.2978452147507
Planting Bed,,,,,yes,,{B76BFB9B-A48A-4CCB-9848-43F28350AF6C},20.017560325000002,22.483584392687302
Planting Bed,,,,,yes,,{91A4D0E6-4384-40FB-AD75-1DD346848CF6},17.799465744999999,21.362821727693699
Planting Bed,,,,,yes,,{5E90759E-D485-4823-98A3-B45C2F594188},11.982570875,14.5212818591769
Planting Bed,,,,,yes,,{CA6E85E8-79C0-44AF-AA3C-ACDCEEB004AC},3.8963869199999999,8.2578148960805198
Planting Bed,,,,,yes,,{D3C5B8A1-D981-44F3-922A-07A21356BB54},19.187325999999999,20.341367995913199
Planting Bed,Asian Centre,Asian Centre,,,,,{E53B1A13-06AA-4E2A-B12E-98911BB96EE3},925.20607782000002,195.39058725393201
Planting Bed,,,,,yes,,{C2D1C502-C50C-4067-B121-87C57159499B},1804.40022866,179.69504410752302
Planting Bed,TBird Residence(784),TBird Residence(784),,,,,{AC08B1AF-AC73-4D85-9D76-600F346A4BB9},25.378898320000001,36.640820197692001
Planting Bed,Public,Public - Lower Mall,,,,,{C3B99924-5814-4F9E-8980-D88BFA73FB52},146.55822771000001,66.732918728447203
Planting Bed,,,,,,No,{787FA3F9-8F27-403B-99CC-574DF57D3B62},9.1231086250000004,11.6134758793819
Planting Bed,,,,,,No,{7E72A646-80E3-4ECC-B8FB-62AF19EEE109},5.19025698,9.3190034297614712
Planting Bed,,,,,yes,,{6F3AFEE9-580A-4A64-8851-AC8A0D702B72},206.34384768500001,214.05731468017501
Lawn,,,,,yes,,{DBCBD821-26FA-4E06-9D35-B6382BB0C2FC},96.813826259999999,41.918119383603496
Planting Bed,,,,,yes,,{FB08E7FC-413C-4C92-8481-C976D863C115},30.799744864999997,25.802479818208798
Lawn,,,,,,No,{3B3FAD10-2E7B-43F1-9AE8-2766FB92F867},9.7211985849999998,19.547588784058
Planting Bed,,,,,,No,{096A4B54-3C5C-45B4-9AE8-BB436D72C49E},2.6186299599999998,8.7611533440781511
Planting Bed,University Services,University Services,,,,,{66355D8E-DF55-48AE-A786-A7EF29AA6FA5},52.094842980000003,29.145723138227901
OS Planting Bed,Public,Public - Koerner Lib,,,,,{668F009B-5A55-45B9-8D31-3E00D58768F3},69.235438905000009,29.496898475180696
Lawn,Marine Towers,,,,,,{07AC720E-555F-44ED-A4CC-C44B1DD417C8},123.51817692,66.822660231749794
Planting Bed,Marine Towers,,,,,,{C91C699E-CA9C-4165-8CED-291B8840284B},121.86265453999999,97.6356296923381
Planting Bed,Marine Towers,,,,,,{49846A1B-D00B-4010-BD94-6E12E8C66C00},154.74562777,86.680885737648595
Lawn,,,,,yes,,{E6E00066-0CF0-4BCA-BF79-BF0C1E3AB827},7.31020804,12.043481100148
Lawn,,,,,yes,,{8D1EE054-F4B7-4C3E-91F3-59D590AA352F},10.928578435,13.680929717514699
Lawn,,,,,yes,,{C1C2012C-5C16-4DB7-ACA6-F5FD18827BD1},17.38449842,17.4853706724715
Lawn,,,,,yes,,{F6B6EF03-822E-490D-8A96-C6CC32FBF2E1},11.053444649999999,13.348821641680699
Lawn,,,,,yes,,{7424F49C-707C-4199-A140-80A0B4ED2B0B},11.053444649999999,13.348821641680699
Lawn,,,,,yes,,{B9F907B8-8B57-48B2-8793-787103D2ACB8},59.001868305000002,43.625383821960497
Lawn,,,,,yes,,{CDC273E5-7860-4B7F-8294-1AAC9B575732},11.557370799999999,16.663817973082796
Lawn,,,,,yes,,{BE07B36B-E3F8-46B1-AA9C-109BF1F955E1},6.2892557399999998,11.0354947444795
Planting Bed,,,,,yes,,{34973DEB-F9AB-4083-B895-DA8CE2C063D6},70.207422600000001,39.331347235445804
Planting Bed,,,,,yes,,{7E8EB509-EA87-4276-A686-96C3B7914433},24.54126522,23.6464096267472
Planting Bed,,,,,yes,,{A7A0902A-7F3B-4CBD-8AA5-EBD48CCA5072},116.50669021500001,68.249483716917197
Planting Bed,,,,,yes,,{9B1965A5-47F9-4CF3-9F51-A59BC5BE47EE},20.840264349999998,18.927261205865697
Planting Bed,,,,,yes,,{50CA2394-5334-4537-85C1-22ACC6E9E04D},25.555260974999999,21.042441795541698
Planting Bed,,,,,yes,,{C5F12945-5716-4C75-92DC-59859DB91773},756.93063035,400.26998315313301
Lawn,,,,,yes,,{63C099E8-D2C2-4395-ACCB-86D0C9FC615C},38.682690375,37.946729471750096
Lawn,,,,,yes,,{982B9F35-942F-4287-BE8B-8E3F75783E8F},259.66663108500001,156.76893730611999
Lawn,,,,,yes,,{148D71EE-D6C7-4C9B-AD17-97017D23F91A},29.784726925000001,21.717444238522301
Lawn,Green College,Green College,,,,,{F284CA25-723B-474C-AA2E-796F520640F1},94.508490304999995,58.201740364597804
Lawn,Anthropology & Sociology,Anthropology & Socio,,,,,{7320211A-C725-4A02-8391-70602B31E7D2},630.20372902500003,120.33811776758601
Planting Bed,,,,,yes,,{489D9AAD-CE8B-423C-8D80-9068A7E206CF},7.2545111599999998,11.9066337379868
Planting Bed,,,,,yes,,{44E5CCC2-D200-4BF9-A2DF-599069588232},25.07049576,34.358193933005097
Lawn,,,,,yes,,{D8785311-26A3-44BA-BA85-A03654495132},29.551273139999999,26.526386472141599
Planting Bed,,,,,yes,,{02500F82-6E5B-42AE-804D-3875B6BF8A96},72.22306768,59.079124048078697
Planting Bed,,,,,yes,,{E39DC5E9-48E1-4D86-BB92-EBCFBE1F9C58},28.497594249999999,30.946644008536399
Planting Bed,,,,,yes,,{EE69CD99-DC07-4467-9BCE-699C39C9C238},117.62140273999999,43.788482975231695
Planting Bed,,,,,yes,,{D5FB77D3-2375-4B83-B51E-107DB2C372ED},31.800449159999999,28.774486622024
Athletic Field,Sports,Sports,Athletic,,,,{3DFAE490-30A3-44DB-BD9D-79C329BB93E9},8095.4065206900004,374.663590403819
Lawn,Sports,Sports,Athletic,,,,{E309C9F6-5052-4396-BEC9-ED837B6106FD},2758.231877485,830.56071772590099
Athletic Field,Sports,Sports,Athletic,,,,{B972C976-91B0-4D9B-9ED0-DAE334350024},7309.4914719749995,350.62940670156803
Lawn,Sports,Sports,Athletic,,,,{04BF28B0-3BD2-443B-BE0C-BA83EF7B0687},2097.569082685,603.95710429787107
Lawn,,,,,yes,,{BD1901AF-B484-4DDC-95F2-3353FA8E45A0},545.25905818000001,202.23694652273801
Athletic Field,Sports,Sports,Athletic,,,,{7095121E-17E4-40F5-9163-836998C88917},7289.8404937949999,350.07725798336099
Athletic Field,,East Mall & 16th,Athletic,,,,{0ECCF242-033A-4408-B819-FCB55D6DCEE3},13251.49314921,427.21210146173604
Lawn,Sports,Sports,Athletic,,,,{78CE4C29-C365-4DC9-A180-2113CE30DED2},802.53897634499992,116.882926377703
Lawn,T-Bird Stadium,T-Bird Stadium,,,,,{2E511BA3-92C4-4015-8CE8-06AE495C87BE},1573.208692445,384.46263376770702
Planting Bed,Norman Mackenzie House,Norman Mackenzie Hou,Garden,,,,{6EB4922A-F9F3-4148-8359-5ABBAFE4B855},327.27225602499999,148.32566133639702
Lawn,Public,Public,Parking,,,,{E207DD97-DCA8-4586-B6FB-4AF12B9D4068},54.262581744999999,32.183858518619303
Lawn,Green College,Green College,,,,,{06629023-E3FC-4B4C-B67F-63CECE004D22},27.441233310000001,47.322642827588894
Planting Bed,Green College,Green College,,,,,{9F6F42FA-70F0-400A-9E4D-E0024527C865},10.554922850000001,13.183478188176698
Planting Bed,,,,,yes,,{B13F5DED-6EC8-4DCB-A3B1-001F59B17707},179.97334492499999,72.804905849142287
OS Planting Bed,,,,,yes,,{A3C003DD-F3C8-42F7-B486-D299EFDC01D4},4.7168725350000003,8.9377008801761804
Planting Bed,Ponderosa B,Ponderosa B,,,,,{24A96033-0163-4645-AEA4-57844BB76B27},21.231623214999999,24.818150237448201
Planting Bed,Cecil Green Park House,Cecil Green Park Hou,Garden,,,,{21DC7C6F-0D71-4CCC-8351-668EDC993180},4336.7711906100003,715.74449640970101
Planting Bed,Mary Bollert Hall,Mary Bollert Hall,,,,,{5317562C-4A76-4C20-B812-2F6917C6A5B7},27.643525010000001,21.340555348202798
Planting Bed,Chan Centre,Chan Centre,,,,,{B2D684C9-F9EC-49EC-9922-19475210E6EF},8.4817081099999996,13.602260440345999
Planting Bed,Public,Public,,,,,{6C7DC5D6-45FA-4608-B187-C225372D7632},66.880613865000001,80.597933538786194
Planting Bed,Public,Public,Parking,,,,{ED9AB2C7-38FA-40A6-A70E-678C6433480C},36.212262465000002,26.980633092245004
Planting Bed,Sing Tao,Sing Tao,,,,,{BB9A6204-7F6E-412A-A5EA-99198C8FC0AD},96.390155094999997,50.380998635265698
